Reference,ID,Tags,Quote,Occurrence,Question,Response
91:10-11,gaql,,,0,Why will evil not happen to the one who trusts in Yahweh?,Evil will not happen to the one who trusts in Yahweh because Yahweh will command his angels to protect him in all his ways.
91:12,ifl8,,,0,How will the angels protect the one who trusts in Yahweh?,The angels will lift him up in their hands so he will not hurt his foot on a stone.
91:14-16,jiy9,,,0,What does Yahweh do for the one who is devoted to him?,"Yahweh will deliver and protect him, answer him when he calls, be with him in trouble, rescue and honor him, satisfy him with a long life, and show him Yahweh’s salvation."
92:1,fpua,,,0,What does the psalmist consider to be a good thing?,It is a good thing to give thanks and sing praises to the name of Yahweh.
92:2,rehy,,,0,When does the psalmist say to proclaim Yahweh’s covenant faithfulness and truthfulness?,He says to proclaim Yahweh’s covenant faithfulness every morning and his truthfulness every night.
92:4,dnfk,,,0,How has the psalmist responded to the great things Yahweh has done?,Yahweh’s great deeds have made him glad so that he will sing for joy.
92:5-6,dso1,,,0,What kind of person does not know or understand the things Yahweh has done?,A foolish or stupid person does not know the things Yahweh has done.
92:7,ila8,,,0,What happens to the wicked who seem to thrive?,Yahweh will destroy all those who do evil.
92:9,jvx7,,,0,What does the psalmist say will happen to Yahweh’s enemies?,"Yahweh’s enemies will perish, and all those who do evil will be scattered."
92:10,k13x,,,0,What does the psalmist say Yahweh has done for him?,Yahweh has caused him to be strong and joyful.
92:13,xwnv,,,0,Where are the righteous planted?,They are planted as securely as if they were trees with roots deep in Yahweh’s temple grounds.
92:14-15,o9zw,,,0,What shows that Yahweh is just?,The righteous remain strong and full of energy like trees that continue to bear fruit even when they are old.
92:15,ytcv,,,0,Why is Yahweh the rock of the psalmist?,Yahweh is like a huge rock behind which the psalmist is safe and he never does anything that is unjust.
93:1,zfm5,,,0,Who put the world in its place so that it cannot be moved?,"Yahweh the King is the one who put the world firmly in place, and no one can move it."
93:2,p2nv,,,0,What does the psalmist say about Yahweh’s throne?,"Yahweh has been king since long ago, and has always existed."
93:3,h2vk,,,0,How have the oceans lifted up their voice?,The oceans rise and their waves pound against the shore with a roar that is like a powerful voice.\n
93:4,r5qm,,,0,What does the psalmist say about Yahweh in relation to the mighty waters?,Yahweh is more powerful than the mighty breakers of the sea.
93:5,t4tq,,,0,How does the psalmist describe Yahweh’s decrees and holiness?,The psalmist says that Yahweh’s decrees are completely reliable and his temple is a holy place.
94:1,p3s2,,,0,What does the psalmist call Yahweh in this psalm?,The psalmist calls Yahweh the God of vengeance.
94:2,b7k1,,,0,"What does the psalmist ask Yahweh, the judge of the earth, to do to proud people?",The psalmist asks Yahweh to give the proud people what they deserve.
94:3,w9m4,,,0,What are the wicked people doing that the psalmist says is not right?,The wicked people just continue to be glad and rejoice.
94:4,j5n8,,,0,What do all the wicked people say?,All those who do evil things praise themselves arrogantly.
94:5,r2c6,,,0,What do the wicked do to Yahweh’s people?,It is as though those wicked people were crushing Yahweh’s people.
94:6,f4t9,,,0,Who do the wicked murder?,"The wicked murder widows, foreigners, and orphans."
94:7,d1v7,,,0,What do the wicked say about Yahweh?,The wicked say that Yahweh does not see the evil things they are doing.
94:9,h6x3,,,0,What argument does the psalmist use to show that Yahweh can hear and see?,The psalmist says that the one who made ears can of course hear and the one who created eyes can of course see the evil things they are doing.
94:11,m8z5,,,0,What does Yahweh know the people’s thoughts?,Yahweh knows everything that people are thinking and that it is evil and useless.
94:12,q0a4,,,0,What does the psalmist say about those whom Yahweh instructs?,The psalmist says those whom Yahweh teaches from his law are truly fortunate.
94:12-13,l3e7,,,0,What does Yahweh give the man he instructs during days of evil?,Yahweh relieves him from bad things when they happen and punishes the wicked who do them.
94:14,n9g2,,,0,What does the psalmist say Yahweh will not do to his people?,Yahweh will not forsake his people or desert those who belong to him.
94:15,k5i8,,,0,What does the psalmist say about the return of judgment?,"The psalmist says that someday judges will again decide matters fairly for people, and all honest people will be pleased about that."
94:16,u2o6,,,0,Who does the psalmist say will stand up for him against evildoers?,The psalmist says that no one will defend him against the wicked things people did to him.
94:17,y7b3,,,0,What does the psalmist say would have happened without Yahweh’s help?,"Without Yahweh’s help, the psalmist would have quickly died."
94:18,s1w9,,,0,What did Yahweh do when the psalmist thought he was about to die?,Yahweh saved him by being faithful and loving to him.
94:19,c4r2,,,0,What does Yahweh do when the psalmist has many worries?,Yahweh comforts him and causes him to be happy when he is worried.
94:20-21,g8f5,,,0,What does the psalmist say about rulers who establish laws that create injustice?,"Such rulers cannot be Yahweh’s friends as they conspire how to destroy righteous people, and condemn innocent people."
94:22,v6p1,,,0,What does the psalmist say Yahweh has been to him?,Yahweh has been like a fortress of protection to the psalmist.
94:23,t3m7,,,0,What will Yahweh do to the wicked in the end?,Yahweh will do to those wicked leaders the terrible things that they have done to others and destroy them in their wickedness.
95:1-2,t7e7,,,0,How does the psalmist encourage everyone to come into Yahweh’s presence?,The psalmist encourages everyone to enter Yahweh’s presence singing joyfully with thanksgiving.
95:3,wbrn,,,0,How does Yahweh compare to other gods?,Yahweh is a great God who rules as king over all other gods.
95:4-5,p724,,,0,How is Yahweh above all other gods?,"Yahweh controls the whole earth and because he made it all, it all belongs to him."
95:6-7,uqum,,,0,Why should everyone worship Yahweh?,"Everyone should worship Yahweh, their maker, because he is their God and they are the people whom he protects, like sheep that a shepherd takes care of."
95:9,af2d,,,0,How did the ancestors of Israel respond to Yahweh?,"They tested whether Yahweh would continue to be patient with them, even though they had seen him perform miracles."
95:10,kmdz,,,0,How did Yahweh describe the people who disobeyed him?,Yahweh said that those people are unreliable and completely refuse to obey his commands.
95:11,ugv2,,,0,What did Yahweh vow in his anger?,Yahweh vowed in his anger that the people who disobeyed him would never enter into the land where Yahweh would have given them rest.
96:1,c582,,,0,What does the psalmist call on all the people on earth to do?,The psalmist calls on all the earth to sing a new song to Yahweh.
96:2,hps6,,,0,What does the psalmist encourage everyone to announce?,The psalmist encourages everyone to announce that Yahweh has saved them.
96:3-4,j5m7,,,0,Why should everyone tell of Yahweh’s glory and his marvelous things he has done?,"Everyone should tell of how glorious Yahweh is and all he has done because Yahweh is great, and deserves to be praised and be revered more than all other gods."
96:5,mszy,,,0,What contrast does the psalmist draw between the gods of other peoples and Yahweh?,"The gods of other peoples are only idols, but it is Yahweh who made the heavens."
96:6,ng1n,,,0,What qualities does the psalmist say Yahweh has?,"Yahweh is magnificent, majestic, strong, and beautiful."
96:8,mm1c,,,0,What should everyone do to give to Yahweh the glory he deserves?,"Everyone should praise Yahweh, bring an offering, and come to his temple."
96:10,pv7o,,,0,What does the psalmist encourage everyone to say to all people groups?,The psalmist encourages everyone to tell all people that Yahweh reigns.
